     time        11        10      00        01
  29.8498 3296.4592 3272.7423 12.3024 3272.7423
  29.9099 3300.4557 3276.8251 12.3213 3276.8250
  29.9700 3304.4379 3280.8934 12.3401 3280.8934
  30.0300 3308.4060 3284.9473 12.3589 3284.9473
  30.0901 3312.3600 3288.9868 12.3776 3288.9868
  30.1502 3316.2998 3293.0120 12.3962 3293.0119
  30.2102 3320.2257 3297.0228 12.4148 3297.0228
  30.2703 3324.1375 3301.0194 12.4333 3301.0194
  30.3303 3328.0353 3305.0018 12.4518 3305.0017
  30.3904 3331.9192 3308.9699 12.4702 3308.9699
  30.4505 3335.7892 3312.9240 12.4885 3312.9239
  30.5105 3339.6454 3316.8639 12.5068 3316.8639
  30.5706 3343.4878 3320.7897 12.5250 3320.7897
  30.6306 3347.3163 3324.7015 12.5432 3324.7015
  30.6907 3351.1312 3328.5994 12.5612 3328.5993
  30.7508 3354.9323 3332.4832 12.5793 3332.4832
  30.8108 3358.7198 3336.3532 12.5972 3336.3532
  30.8709 3362.4937 3340.2093 12.6151 3340.2093
  30.9309 3366.2540 3344.0515 12.6330 3344.0515
  30.9910 3370.0007 3347.8800 12.6508 3347.8800
  31.0511 3373.7340 3351.6947 12.6685 3351.6947
  31.1111 3377.4538 3355.4957 12.6862 3355.4956
  31.1712 3381.1601 3359.2830 12.7038 3359.2830
  31.2312 3384.8531 3363.0566 12.7213 3363.0566
  31.2913 3388.5327 3366.8167 12.7388 3366.8167
  31.3514 3392.1991 3370.5632 12.7562 3370.5632
  31.4114 3395.8521 3374.2962 12.7736 3374.2962
  31.4715 3399.4920 3378.0157 12.7909 3378.0157
  31.5315 3403.1186 3381.7218 12.8081 3381.7218
  31.5916 3406.7321 3385.4145 12.8253 3385.4145
  31.6517 3410.3325 3389.0938 12.8424 3389.0938
  31.7117 3413.9198 3392.7598 12.8595 3392.7598
  31.7718 3417.4940 3396.4125 12.8765 3396.4125
  31.8318 3421.0553 3400.0519 12.8935 3400.0519
  31.8919 3424.6036 3403.6782 12.9104 3403.6782
  31.9520 3428.1390 3407.2913 12.9272 3407.2913
  32.0120 3431.6615 3410.8912 12.9440 3410.8912
  32.0721 3435.1712 3414.4781 12.9607 3414.4781
  32.1321 3438.6680 3418.0519 12.9774 3418.0519
  32.1922 3442.1521 3421.6127 12.9940 3421.6127
  32.2523 3445.6235 3425.1605 13.0105 3425.1605
  32.3123 3449.0822 3428.6954 13.0270 3428.6954
  32.3724 3452.5282 3432.2174 13.0434 3432.2174
  32.4324 3455.9616 3435.7266 13.0598 3435.7266
  32.4925 3459.3825 3439.2229 13.0761 3439.2229
  32.5526 3462.7908 3442.7064 13.0924 3442.7064
  32.6126 3466.1866 3446.1772 13.1086 3446.1772
  32.6727 3469.5700 3449.6353 13.1248 3449.6353
  32.7327 3472.9409 3453.0808 13.1409 3453.0808
  32.7928 3476.2995 3456.5136 13.1569 3456.5136
  32.8529 3479.6457 3459.9338 13.1729 3459.9338
  32.9129 3482.9796 3463.3415 13.1888 3463.3415
  32.9730 3486.3012 3466.7367 13.2047 3466.7367
  33.0330 3489.6106 3470.1194 13.2205 3470.1194
  33.0931 3492.9078 3473.4896 13.2362 3473.4896
  33.1532 3496.1929 3476.8475 13.2519 3476.8475
  33.2132 3499.4658 3480.1930 13.2676 3480.1930
  33.2733 3502.7266 3483.5262 13.2832 3483.5262
  33.3333 3505.9754 3486.8471 13.2987 3486.8471
  33.3934 3509.2123 3490.1558 13.3142 3490.1558
  33.4535 3512.4371 3493.4523 13.3296 3493.4523
  33.5135 3515.6500 3496.7366 13.3450 3496.7366
  33.5736 3518.8510 3500.0087 13.3603 3500.0087
  33.6336 3522.0402 3503.2688 13.3756 3503.2688
  33.6937 3525.2175 3506.5169 13.3908 3506.5169
  33.7538 3528.3831 3509.7529 13.4060 3509.7529
  33.8138 3531.5369 3512.9769 13.4211 3512.9769
  33.8739 3534.6790 3516.1890 13.4361 3516.1890
  33.9339 3537.8095 3519.3892 13.4511 3519.3892
  33.9940 3540.9283 3522.5775 13.4660 3522.5775
  34.0541 3544.0355 3525.7540 13.4809 3525.7540
  34.1141 3547.1311 3528.9187 13.4958 3528.9187
  34.1742 3550.2153 3532.0717 13.5106 3532.0717
  34.2342 3553.2879 3535.2129 13.5253 3535.2129
  34.2943 3556.3491 3538.3425 13.5400 3538.3425
  34.3544 3559.3989 3541.4604 13.5546 3541.4604
  34.4144 3562.4373 3544.5667 13.5692 3544.5667
  34.4745 3565.4644 3547.6615 13.5837 3547.6615
  34.5345 3568.4802 3550.7447 13.5982 3550.7447
  34.5946 3571.4847 3553.8164 13.6126 3553.8164
  34.6547 3574.4780 3556.8767 13.6269 3556.8767
  34.7147 3577.4600 3559.9255 13.6413 3559.9255
  34.7748 3580.4310 3562.9630 13.6555 3562.9630
  34.8348 3583.3908 3565.9891 13.6697 3565.9891
  34.8949 3586.3395 3569.0039 13.6839 3569.0039
  34.9550 3589.2772 3572.0075 13.6980 3572.0075
  35.0150 3592.2038 3574.9998 13.7121 3574.9998
  35.0751 3595.1195 3577.9809 13.7261 3577.9809
  35.1351 3598.0243 3580.9508 13.7400 3580.9508
  35.1952 3600.9181 3583.9096 13.7540 3583.9096
  35.2553 3603.8011 3586.8574 13.7678 3586.8574
  35.3153 3606.6732 3589.7940 13.7816 3589.7940
  35.3754 3609.5346 3592.7197 13.7954 3592.7197
  35.4354 3612.3851 3595.6343 13.8091 3595.6343
  35.4955 3615.2250 3598.5380 13.8227 3598.5380
  35.5556 3618.0541 3601.4308 13.8364 3601.4308
  35.6156 3620.8726 3604.3128 13.8499 3604.3128
  35.6757 3623.6805 3607.1838 13.8634 3607.1838
  35.7357 3626.4778 3610.0441 13.8769 3610.0441
  35.7958 3629.2645 3612.8936 13.8903 3612.8936
  35.8559 3632.0408 3615.7324 13.9037 3615.7324
  35.9159 3634.8065 3618.5605 13.9170 3618.5605
  35.9760 3637.5618 3621.3779 13.9303 3621.3779
  36.0360 3640.3067 3624.1847 13.9435 3624.1847
  36.0961 3643.0412 3626.9809 13.9566 3626.9809
  36.1562 3645.7653 3629.7665 13.9698 3629.7666
  36.2162 3648.4792 3632.5417 13.9828 3632.5417
  36.2763 3651.1827 3635.3063 13.9959 3635.3063
  36.3363 3653.8761 3638.0605 14.0088 3638.0605
  36.3964 3656.5592 3640.8042 14.0218 3640.8043
  36.4565 3659.2322 3643.5376 14.0347 3643.5376
  36.5165 3661.8950 3646.2607 14.0475 3646.2607
  36.5766 3664.5477 3648.9734 14.0603 3648.9734
  36.6366 3667.1904 3651.6758 14.0730 3651.6758
  36.6967 3669.8230 3654.3680 14.0857 3654.3680
  36.7568 3672.4456 3657.0500 14.0984 3657.0500
  36.8168 3675.0583 3659.7218 14.1110 3659.7218
  36.8769 3677.6610 3662.3835 14.1236 3662.3835
  36.9369 3680.2538 3665.0351 14.1361 3665.0351
  36.9970 3682.8367 3667.6766 14.1485 3667.6766
  37.0571 3685.4099 3670.3080 14.1609 3670.3080
  37.1171 3687.9732 3672.9295 14.1733 3672.9295
  37.1772 3690.5267 3675.5409 14.1857 3675.5410
  37.2372 3693.0705 3678.1425 14.1979 3678.1425
  37.2973 3695.6047 3680.7341 14.2102 3680.7341
  37.3574 3698.1291 3683.3159 14.2224 3683.3159
  37.4174 3700.6439 3685.8878 14.2345 3685.8878
  37.4775 3703.1492 3688.4499 14.2466 3688.4500
  37.5375 3705.6448 3691.0023 14.2587 3691.0023
  37.5976 3708.1309 3693.5449 14.2707 3693.5450
  37.6577 3710.6075 3696.0779 14.2827 3696.0779
  37.7177 3713.0747 3698.6011 14.2946 3698.6011
  37.7778 3715.5324 3701.1147 14.3065 3701.1147
  37.8378 3717.9807 3703.6187 14.3183 3703.6188
  37.8979 3720.4196 3706.1132 14.3301 3706.1132
  37.9580 3722.8492 3708.5981 14.3418 3708.5981
  38.0180 3725.2695 3711.0735 14.3535 3711.0735
  38.0781 3727.6805 3713.5394 14.3652 3713.5394
  38.1381 3730.0823 3715.9959 14.3768 3715.9959
  38.1982 3732.4748 3718.4430 14.3884 3718.4430
  38.2583 3734.8582 3720.8807 14.3999 3720.8807
  38.3183 3737.2324 3723.3091 14.4114 3723.3091
  38.3784 3739.5975 3725.7281 14.4229 3725.7281
  38.4384 3741.9536 3728.1379 14.4343 3728.1379
  38.4985 3744.3005 3730.5384 14.4456 3730.5385
  38.5586 3746.6385 3732.9298 14.4570 3732.9298
  38.6186 3748.9675 3735.3119 14.4682 3735.3119
  38.6787 3751.2875 3737.6849 14.4795 3737.6849
  38.7387 3753.5985 3740.0488 14.4907 3740.0488
  38.7988 3755.9007 3742.4035 14.5018 3742.4036
  38.8589 3758.1940 3744.7493 14.5129 3744.7493
  38.9189 3760.4785 3747.0860 14.5240 3747.0860
  38.9790 3762.7542 3749.4137 14.5350 3749.4137
  39.0390 3765.0211 3751.7325 14.5460 3751.7325
  39.0991 3767.2793 3754.0423 14.5569 3754.0423
  39.1592 3769.5287 3756.3432 14.5678 3756.3433
  39.2192 3771.7695 3758.6353 14.5787 3758.6353
  39.2793 3774.0017 3760.9185 14.5895 3760.9186
  39.3393 3776.2252 3763.1929 14.6003 3763.1930
  39.3994 3778.4401 3765.4586 14.6110 3765.4586
  39.4595 3780.6465 3767.7155 14.6217 3767.7155
  39.5195 3782.8443 3769.9637 14.6324 3769.9637
  39.5796 3785.0336 3772.2032 14.6430 3772.2033
  39.6396 3787.2145 3774.4341 14.6536 3774.4341
  39.6997 3789.3869 3776.6564 14.6641 3776.6564
  39.7598 3791.5510 3778.8700 14.6746 3778.8700
  39.8198 3793.7066 3781.0751 14.6851 3781.0752
  39.8799 3795.8539 3783.2717 14.6955 3783.2717
  39.9399 3797.9929 3785.4598 14.7059 3785.4598
  40.0000 3800.1236 3787.6394 14.7162 3787.6394
  40.0601 3802.2460 3789.8105 14.7265 3789.8106
  40.1201 3804.3602 3791.9733 14.7368 3791.9733
  40.1802 3806.4662 3794.1277 14.7470 3794.1277
  40.2402 3808.5640 3796.2737 14.7572 3796.2738
  40.3003 3810.6537 3798.4115 14.7674 3798.4115
  40.3604 3812.7353 3800.5409 14.7775 3800.5409
  40.4204 3814.8088 3802.6621 14.7875 3802.6621
  40.4805 3816.8742 3804.7750 14.7976 3804.7750
  40.5405 3818.9316 3806.8797 14.8076 3806.8797
  40.6006 3820.9810 3808.9763 14.8175 3808.9763
  40.6607 3823.0225 3811.0647 14.8274 3811.0647
  40.7207 3825.0560 3813.1451 14.8373 3813.1451
  40.7808 3827.0816 3815.2173 14.8472 3815.2173
  40.8408 3829.0993 3817.2815 14.8570 3817.2815
  40.9009 3831.1091 3819.3376 14.8667 3819.3376
  40.9610 3833.1111 3821.3858 14.8765 3821.3858
  41.0210 3835.1054 3823.4259 14.8862 3823.4259
  41.0811 3837.0918 3825.4582 14.8958 3825.4582
  41.1411 3839.0705 3827.4825 14.9054 3827.4825
  41.2012 3841.0415 3829.4989 14.9150 3829.4990
  41.2613 3843.0048 3831.5075 14.9246 3831.5075
  41.3213 3844.9605 3833.5083 14.9341 3833.5083
  41.3814 3846.9085 3835.5013 14.9436 3835.5013
  41.4414 3848.8489 3837.4865 14.9530 3837.4865
  41.5015 3850.7817 3839.4639 14.9624 3839.4639
  41.5616 3852.7070 3841.4337 14.9718 3841.4337
  41.6216 3854.6248 3843.3957 14.9811 3843.3957
  41.6817 3856.5351 3845.3501 14.9904 3845.3501
  41.7417 3858.4379 3847.2969 14.9997 3847.2969
  41.8018 3860.3332 3849.2360 15.0089 3849.2360
  41.8619 3862.2212 3851.1676 15.0181 3851.1676
  41.9219 3864.1018 3853.0916 15.0272 3853.0917
  41.9820 3865.9750 3855.0082 15.0363 3855.0082
  42.0420 3867.8408 3856.9172 15.0454 3856.9172
  42.1021 3869.6994 3858.8187 15.0545 3858.8187
  42.1622 3871.5507 3860.7128 15.0635 3860.7129
  42.2222 3873.3947 3862.5995 15.0725 3862.5996
  42.2823 3875.2316 3864.4789 15.0814 3864.4789
  42.3423 3877.0612 3866.3508 15.0903 3866.3509
  42.4024 3878.8836 3868.2155 15.0992 3868.2155
  42.4625 3880.6989 3870.0728 15.1081 3870.0728
  42.5225 3882.5071 3871.9228 15.1169 3871.9229
  42.5826 3884.3082 3873.7656 15.1256 3873.7657
  42.6426 3886.1022 3875.6012 15.1344 3875.6012
  42.7027 3887.8891 3877.4296 15.1431 3877.4296
  42.7628 3889.6691 3879.2508 15.1518 3879.2508
  42.8228 3891.4421 3881.0649 15.1604 3881.0649
  42.8829 3893.2081 3882.8718 15.1690 3882.8718
  42.9429 3894.9671 3884.6716 15.1776 3884.6717
  43.0030 3896.7193 3886.4644 15.1861 3886.4644
  43.0631 3898.4645 3888.2502 15.1946 3888.2502
  43.1231 3900.2029 3890.0289 15.2031 3890.0289
  43.1832 3901.9345 3891.8006 15.2116 3891.8006
  43.2432 3903.6592 3893.5654 15.2200 3893.5654
  43.3033 3905.3771 3895.3232 15.2284 3895.3232
  43.3634 3907.0883 3897.0741 15.2367 3897.0742
  43.4234 3908.7928 3898.8182 15.2450 3898.8182
  43.4835 3910.4905 3900.5553 15.2533 3900.5554
  43.5435 3912.1816 3902.2857 15.2615 3902.2857
  43.6036 3913.8660 3904.0092 15.2698 3904.0092
  43.6637 3915.5437 3905.7259 15.2779 3905.7260
  43.7237 3917.2149 3907.4359 15.2861 3907.4359
  43.7838 3918.8794 3909.1392 15.2942 3909.1392
  43.8438 3920.5374 3910.8357 15.3023 3910.8357
  43.9039 3922.1889 3912.5255 15.3104 3912.5256
  43.9640 3923.8338 3914.2087 15.3184 3914.2087
  44.0240 3925.4722 3915.8853 15.3264 3915.8853
  44.0841 3927.1042 3917.5552 15.3344 3917.5552
  44.1441 3928.7297 3919.2186 15.3423 3919.2186
  44.2042 3930.3488 3920.8754 15.3502 3920.8754
  44.2643 3931.9615 3922.5256 15.3581 3922.5256
  44.3243 3933.5679 3924.1693 15.3659 3924.1693
  44.3844 3935.1679 3925.8066 15.3737 3925.8066
  44.4444 3936.7615 3927.4374 15.3815 3927.4374
  44.5045 3938.3489 3929.0617 15.3893 3929.0617
  44.5646 3939.9300 3930.6796 15.3970 3930.6796
  44.6246 3941.5048 3932.2911 15.4047 3932.2911
  44.6847 3943.0734 3933.8963 15.4124 3933.8963
  44.7447 3944.6358 3935.4951 15.4200 3935.4951
  44.8048 3946.1920 3937.0876 15.4276 3937.0876
  44.8649 3947.7421 3938.6738 15.4352 3938.6738
  44.9249 3949.2860 3940.2537 15.4427 3940.2537
  44.9850 3950.8238 3941.8273 15.4502 3941.8274
  45.0450 3952.3555 3943.3948 15.4577 3943.3948
  45.1051 3953.8811 3944.9560 15.4652 3944.9560
  45.1652 3955.4007 3946.5110 15.4726 3946.5111
  45.2252 3956.9143 3948.0599 15.4800 3948.0599
  45.2853 3958.4219 3949.6027 15.4874 3949.6027
  45.3453 3959.9235 3951.1393 15.4947 3951.1393
  45.4054 3961.4191 3952.6699 15.5020 3952.6699
  45.4655 3962.9088 3954.1944 15.5093 3954.1944
  45.5255 3964.3926 3955.7128 15.5166 3955.7128
  45.5856 3965.8705 3957.2252 15.5238 3957.2252
  45.6456 3967.3425 3958.7316 15.5310 3958.7316
  45.7057 3968.8087 3960.2321 15.5382 3960.2321
  45.7658 3970.2691 3961.7265 15.5453 3961.7266
  45.8258 3971.7236 3963.2151 15.5524 3963.2151
  45.8859 3973.1724 3964.6977 15.5595 3964.6978
  45.9459 3974.6154 3966.1745 15.5666 3966.1745
  46.0060 3976.0527 3967.6454 15.5736 3967.6454
  46.0661 3977.4843 3969.1105 15.5806 3969.1105
  46.1261 3978.9102 3970.5697 15.5876 3970.5697
  46.1862 3980.3304 3972.0231 15.5945 3972.0231
  46.2462 3981.7450 3973.4708 15.6014 3973.4708
  46.3063 3983.1539 3974.9127 15.6083 3974.9127
  46.3664 3984.5573 3976.3489 15.6152 3976.3489
  46.4264 3985.9550 3977.7793 15.6221 3977.7793
  46.4865 3987.3472 3979.2041 15.6289 3979.2041
  46.5465 3988.7338 3980.6232 15.6357 3980.6232
  46.6066 3990.1150 3982.0366 15.6424 3982.0367
  46.6667 3991.4906 3983.4445 15.6491 3983.4445
  46.7267 3992.8607 3984.8467 15.6559 3984.8467
  46.7868 3994.2254 3986.2433 15.6625 3986.2434
  46.8468 3995.5847 3987.6344 15.6692 3987.6344
  46.9069 3996.9385 3989.0200 15.6758 3989.0200
  46.9670 3998.2869 3990.4000 15.6824 3990.4000
  47.0270 3999.6300 3991.7745 15.6890 3991.7745
  47.0871 4000.9677 3993.1436 15.6956 3993.1436
  47.1471 4002.3000 3994.5072 15.7021 3994.5072
  47.2072 4003.6271 3995.8653 15.7086 3995.8653
  47.2673 4004.9488 3997.2181 15.7151 3997.2181
  47.3273 4006.2653 3998.5654 15.7215 3998.5654
  47.3874 4007.5765 3999.9074 15.7279 3999.9074
  47.4474 4008.8825 4001.2440 15.7343 4001.2440
  47.5075 4010.1833 4002.5753 15.7407 4002.5753
  47.5676 4011.4789 4003.9012 15.7470 4003.9013
  47.6276 4012.7693 4005.2219 15.7534 4005.2219
  47.6877 4014.0545 4006.5373 15.7597 4006.5373
  47.7477 4015.3346 4007.8475 15.7659 4007.8475
  47.8078 4016.6096 4009.1524 15.7722 4009.1524
  47.8679 4017.8795 4010.4521 15.7784 4010.4521
  47.9279 4019.1443 4011.7466 15.7846 4011.7467
  47.9880 4020.4041 4013.0360 15.7908 4013.0360
  48.0480 4021.6588 4014.3202 15.7969 4014.3202
  48.1081 4022.9086 4015.5992 15.8031 4015.5993
  48.1682 4024.1533 4016.8732 15.8092 4016.8732
  48.2282 4025.3930 4018.1420 15.8152 4018.1421
  48.2883 4026.6278 4019.4058 15.8213 4019.4058
  48.3483 4027.8576 4020.6646 15.8273 4020.6646
  48.4084 4029.0825 4021.9182 15.8333 4021.9183
  48.4685 4030.3025 4023.1669 15.8393 4023.1669
  48.5285 4031.5176 4024.4106 15.8453 4024.4106
  48.5886 4032.7279 4025.6493 15.8512 4025.6493
  48.6486 4033.9333 4026.8830 15.8571 4026.8830
  48.7087 4035.1338 4028.1118 15.8630 4028.1119
  48.7688 4036.3296 4029.3357 15.8689 4029.3357
  48.8288 4037.5206 4030.5547 15.8747 4030.5547
  48.8889 4038.7068 4031.7688 15.8805 4031.7688
  48.9489 4039.8882 4032.9780 15.8863 4032.9780
  49.0090 4041.0649 4034.1824 15.8921 4034.1824
  49.0691 4042.2369 4035.3820 15.8979 4035.3820
  49.1291 4043.4042 4036.5767 15.9036 4036.5768
  49.1892 4044.5668 4037.7667 15.9093 4037.7667
  49.2492 4045.7247 4038.9519 15.9150 4038.9519
  49.3093 4046.8780 4040.1323 15.9206 4040.1324
  49.3694 4048.0267 4041.3081 15.9263 4041.3081
  49.4294 4049.1707 4042.4790 15.9319 4042.4791
  49.4895 4050.3102 4043.6453 15.9375 4043.6453
  49.5495 4051.4451 4044.8070 15.9430 4044.8070
  49.6096 4052.5754 4045.9639 15.9486 4045.9639
  49.6697 4053.7012 4047.1162 15.9541 4047.1162
  49.7297 4054.8225 4048.2639 15.9596 4048.2639
  49.7898 4055.9392 4049.4070 15.9651 4049.4070
  49.8498 4057.0515 4050.5455 15.9706 4050.5455
  49.9099 4058.1593 4051.6794 15.9760 4051.6794
  49.9700 4059.2627 4052.8087 15.9814 4052.8087
  50.0300 4060.3616 4053.9336 15.9868 4053.9336
  50.0901 4061.4561 4055.0539 15.9922 4055.0539
  50.1502 4062.5462 4056.1697 15.9975 4056.1697
  50.2102 4063.6319 4057.2810 16.0029 4057.2810
  50.2703 4064.7133 4058.3878 16.0082 4058.3878
  50.3303 4065.7903 4059.4902 16.0135 4059.4902
  50.3904 4066.8629 4060.5882 16.0187 4060.5882
  50.4505 4067.9313 4061.6817 16.0240 4061.6818
  50.5105 4068.9954 4062.7709 16.0292 4062.7709
  50.5706 4070.0551 4063.8557 16.0344 4063.8557
  50.6306 4071.1106 4064.9361 16.0396 4064.9361
  50.6907 4072.1619 4066.0121 16.0448 4066.0122
  50.7508 4073.2089 4067.0839 16.0499 4067.0839
  50.8108 4074.2517 4068.1513 16.0550 4068.1513
  50.8709 4075.2903 4069.2144 16.0601 4069.2144
  50.9309 4076.3247 4070.2733 16.0652 4070.2733
  50.9910 4077.3550 4071.3278 16.0703 4071.3278
  51.0511 4078.3811 4072.3782 16.0753 4072.3782
  51.1111 4079.4031 4073.4243 16.0804 4073.4243
  51.1712 4080.4209 4074.4662 16.0854 4074.4662
  51.2312 4081.4347 4075.5039 16.0903 4075.5039
  51.2913 4082.4443 4076.5374 16.0953 4076.5374
  51.3514 4083.4499 4077.5667 16.1002 4077.5667
  51.4114 4084.4515 4078.5919 16.1052 4078.5919
  51.4715 4085.4490 4079.6130 16.1101 4079.6130
  51.5315 4086.4424 4080.6299 16.1150 4080.6299
  51.5916 4087.4319 4081.6428 16.1198 4081.6428
  51.6517 4088.4174 4082.6515 16.1247 4082.6516
  51.7117 4089.3989 4083.6562 16.1295 4083.6562
  51.7718 4090.3764 4084.6569 16.1343 4084.6569
  51.8318 4091.3500 4085.6535 16.1391 4085.6535
  51.8919 4092.3197 4086.6461 16.1438 4086.6461
  51.9520 4093.2854 4087.6347 16.1486 4087.6347
  52.0120 4094.2473 4088.6193 16.1533 4088.6193
  52.0721 4095.2052 4089.5999 16.1580 4089.5999
  52.1321 4096.1593 4090.5765 16.1627 4090.5766
  52.1922 4097.1096 4091.5493 16.1674 4091.5493
  52.2523 4098.0560 4092.5180 16.1721 4092.5181
  52.3123 4098.9986 4093.4829 16.1767 4093.4829
  52.3724 4099.9373 4094.4439 16.1813 4094.4439
  52.4324 4100.8723 4095.4010 16.1859 4095.4010
  52.4925 4101.8035 4096.3543 16.1905 4096.3543
  52.5526 4102.7310 4097.3036 16.1950 4097.3037
  52.6126 4103.6546 4098.2492 16.1996 4098.2492
  52.6727 4104.5746 4099.1909 16.2041 4099.1909
  52.7327 4105.4908 4100.1288 16.2086 4100.1289
  52.7928 4106.4034 4101.0630 16.2131 4101.0630
  52.8529 4107.3122 4101.9933 16.2176 4101.9934
  52.9129 4108.2174 4102.9199 16.2220 4102.9200
  52.9730 4109.1189 4103.8428 16.2265 4103.8428
  53.0330 4110.0167 4104.7619 16.2309 4104.7619
  53.0931 4110.9109 4105.6773 16.2353 4105.6773
  53.1532 4111.8015 4106.5890 16.2397 4106.5890
  53.2132 4112.6885 4107.4970 16.2440 4107.4970
  53.2733 4113.5720 4108.4013 16.2484 4108.4014
  53.3333 4114.4518 4109.3020 16.2527 4109.3020
  53.3934 4115.3281 4110.1991 16.2570 4110.1991
  53.4535 4116.2008 4111.0925 16.2613 4111.0925
  53.5135 4117.0700 4111.9822 16.2656 4111.9823
  53.5736 4117.9356 4112.8684 16.2699 4112.8685
  53.6336 4118.7978 4113.7510 16.2741 4113.7511
  53.6937 4119.6565 4114.6300 16.2783 4114.6301
  53.7538 4120.5117 4115.5055 16.2825 4115.5055
  53.8138 4121.3634 4116.3774 16.2867 4116.3775
  53.8739 4122.2117 4117.2458 16.2909 4117.2459
  53.9339 4123.0565 4118.1107 16.2951 4118.1107
  53.9940 4123.8979 4118.9721 16.2992 4118.9721
  54.0541 4124.7359 4119.8299 16.3033 4119.8300
  54.1141 4125.5705 4120.6843 16.3074 4120.6844
  54.1742 4126.4018 4121.5353 16.3115 4121.5353
  54.2342 4127.2296 4122.3828 16.3156 4122.3828
  54.2943 4128.0541 4123.2268 16.3197 4123.2269
  54.3544 4128.8753 4124.0675 16.3237 4124.0675
  54.4144 4129.6931 4124.9047 16.3277 4124.9047
  54.4745 4130.5076 4125.7385 16.3318 4125.7386
  54.5345 4131.3188 4126.5690 16.3357 4126.5690
  54.5946 4132.1267 4127.3961 16.3397 4127.3961
  54.6547 4132.9313 4128.2198 16.3437 4128.2198
  54.7147 4133.7327 4129.0402 16.3476 4129.0402
  54.7748 4134.5308 4129.8572 16.3516 4129.8573
  54.8348 4135.3257 4130.6710 16.3555 4130.6710
  54.8949 4136.1174 4131.4814 16.3594 4131.4815
  54.9550 4136.9058 4132.2886 16.3633 4132.2886
  55.0150 4137.6910 4133.0925 16.3671 4133.0925
  55.0751 4138.4731 4133.8931 16.3710 4133.8931
  55.1351 4139.2520 4134.6904 16.3748 4134.6905
  55.1952 4140.0277 4135.4846 16.3786 4135.4846
  55.2553 4140.8002 4136.2755 16.3824 4136.2755
  55.3153 4141.5696 4137.0632 16.3862 4137.0632
  55.3754 4142.3359 4137.8477 16.3900 4137.8477
  55.4354 4143.0991 4138.6290 16.3938 4138.6290
  55.4955 4143.8592 4139.4071 16.3975 4139.4072
  55.5556 4144.6162 4140.1821 16.4012 4140.1821
  55.6156 4145.3701 4140.9539 16.4050 4140.9540
  55.6757 4146.1210 4141.7226 16.4087 4141.7227
  55.7357 4146.8688 4142.4882 16.4123 4142.4882
  55.7958 4147.6135 4143.2506 16.4160 4143.2507
  55.8559 4148.3552 4144.0100 16.4197 4144.0101
  55.9159 4149.0940 4144.7663 16.4233 4144.7663
  55.9760 4149.8297 4145.5195 16.4269 4145.5195
  56.0360 4150.5624 4146.2696 16.4305 4146.2697
  56.0961 4151.2921 4147.0167 16.4341 4147.0168
  56.1562 4152.0189 4147.7608 16.4377 4147.7608
  56.2162 4152.7427 4148.5018 16.4413 4148.5018
  56.2763 4153.4636 4149.2398 16.4448 4149.2399
  56.3363 4154.1815 4149.9748 16.4484 4149.9749
  56.3964 4154.8966 4150.7068 16.4519 4150.7069
  56.4565 4155.6087 4151.4359 16.4554 4151.4359
  56.5165 4156.3179 4152.1620 16.4589 4152.1620
  56.5766 4157.0242 4152.8851 16.4624 4152.8852
  56.6366 4157.7277 4153.6053 16.4659 4153.6053
  56.6967 4158.4282 4154.3225 16.4693 4154.3226
  56.7568 4159.1260 4155.0369 16.4728 4155.0369
  56.8168 4159.8209 4155.7483 16.4762 4155.7484
  56.8769 4160.5129 4156.4568 16.4796 4156.4569
  56.9369 4161.2022 4157.1625 16.4830 4157.1625
  56.9970 4161.8886 4157.8652 16.4864 4157.8653
  57.0571 4162.5723 4158.5652 16.4898 4158.5652
  57.1171 4163.2531 4159.2622 16.4931 4159.2623
  57.1772 4163.9312 4159.9564 16.4965 4159.9565
  57.2372 4164.6065 4160.6478 16.4998 4160.6479
  57.2973 4165.2791 4161.3364 16.5031 4161.3365
  57.3574 4165.9489 4162.0222 16.5064 4162.0223
  57.4174 4166.6161 4162.7052 16.5097 4162.7053
  57.4775 4167.2804 4163.3854 16.5130 4163.3855
  57.5375 4167.9421 4164.0628 16.5162 4164.0629
  57.5976 4168.6011 4164.7375 16.5195 4164.7376
  57.6577 4169.2574 4165.4094 16.5227 4165.4095
  57.7177 4169.9110 4166.0786 16.5259 4166.0787
  57.7778 4170.5620 4166.7451 16.5292 4166.7452
  57.8378 4171.2103 4167.4088 16.5324 4167.4089
  57.8979 4171.8559 4168.0698 16.5355 4168.0699
  57.9580 4172.4990 4168.7282 16.5387 4168.7283
  58.0180 4173.1394 4169.3838 16.5419 4169.3839
  58.0781 4173.7771 4170.0368 16.5450 4170.0369
  58.1381 4174.4123 4170.6872 16.5481 4170.6873
  58.1982 4175.0449 4171.3348 16.5513 4171.3349
  58.2583 4175.6750 4171.9799 16.5544 4171.9800
  58.3183 4176.3024 4172.6223 16.5575 4172.6224
  58.3784 4176.9273 4173.2620 16.5606 4173.2621
  58.4384 4177.5496 4173.8992 16.5636 4173.8993
  58.4985 4178.1694 4174.5338 16.5667 4174.5339
  58.5586 4178.7867 4175.1658 16.5697 4175.1659
  58.6186 4179.4015 4175.7952 16.5728 4175.7953
  58.6787 4180.0137 4176.4220 16.5758 4176.4221
  58.7387 4180.6234 4177.0463 16.5788 4177.0464
