     time      11      10      00       01
  28.0480  2.5994  2.2841  4.4605 507.6128
  28.1081  2.5886  2.2746  4.4420 508.8123
  28.1682  2.5779  2.2652  4.4235 510.0085
  28.2282  2.5672  2.2558  4.4052 511.2016
  28.2883  2.5565  2.2464  4.3869 512.3914
  28.3483  2.5459  2.2371  4.3687 513.5780
  28.4084  2.5353  2.2278  4.3505 514.7614
  28.4685  2.5248  2.2185  4.3325 515.9416
  28.5285  2.5143  2.2093  4.3145 517.1185
  28.5886  2.5039  2.2002  4.2966 518.2922
  28.6486  2.4935  2.1910  4.2787 519.4627
  28.7087  2.4831  2.1819  4.2609 520.6300
  28.7688  2.4728  2.1729  4.2432 521.7940
  28.8288  2.4625  2.1639  4.2256 522.9549
  28.8889  2.4523  2.1549  4.2081 524.1125
  28.9489  2.4421  2.1459  4.1906 525.2668
  29.0090  2.4320  2.1370  4.1732 526.4180
  29.0691  2.4219  2.1281  4.1559 527.5659
  29.1291  2.4119  2.1193  4.1386 528.7106
  29.1892  2.4018  2.1105  4.1214 529.8521
  29.2492  2.3919  2.1018  4.1043 530.9903
  29.3093  2.3819  2.0930  4.0873 532.1254
  29.3694  2.3721  2.0843  4.0703 533.2572
  29.4294  2.3622  2.0757  4.0534 534.3858
  29.4895  2.3524  2.0671  4.0366 535.5112
  29.5495  2.3426  2.0585  4.0198 536.6334
  29.6096  2.3329  2.0499  4.0031 537.7523
  29.6697  2.3232  2.0414  3.9865 538.8681
  29.7297  2.3136  2.0330  3.9699 539.9806
  29.7898  2.3040  2.0245  3.9534 541.0899
  29.8498  2.2944  2.0161  3.9370 542.1961
  29.9099  2.2849  2.0078  3.9207 543.2990
  29.9700  2.2754  1.9994  3.9044 544.3987
  30.0300  2.2660  1.9911  3.8882 545.4952
  30.0901  2.2566  1.9829  3.8720 546.5885
  30.1502  2.2472  1.9746  3.8560 547.6786
  30.2102  2.2379  1.9664  3.8399 548.7655
  30.2703  2.2286  1.9583  3.8240 549.8492
  30.3303  2.2193  1.9501  3.8081 550.9298
  30.3904  2.2101  1.9420  3.7923 552.0071
  30.4505  2.2009  1.9340  3.7766 553.0813
  30.5105  2.1918  1.9260  3.7609 554.1522
  30.5706  2.1827  1.9180  3.7453 555.2200
  30.6306  2.1736  1.9100  3.7297 556.2847
  30.6907  2.1646  1.9021  3.7142 557.3461
  30.7508  2.1556  1.8942  3.6988 558.4044
  30.8108  2.1467  1.8863  3.6834 559.4595
  30.8709  2.1378  1.8785  3.6681 560.5114
  30.9309  2.1289  1.8707  3.6529 561.5602
  30.9910  2.1201  1.8629  3.6377 562.6058
  31.0511  2.1113  1.8552  3.6226 563.6483
  31.1111  2.1025  1.8475  3.6076 564.6876
  31.1712  2.0938  1.8398  3.5926 565.7237
  31.2312  2.0851  1.8322  3.5777 566.7567
  31.2913  2.0764  1.8246  3.5628 567.7866
  31.3514  2.0678  1.8170  3.5480 568.8133
  31.4114  2.0592  1.8095  3.5333 569.8369
  31.4715  2.0507  1.8020  3.5186 570.8574
  31.5315  2.0421  1.7945  3.5040 571.8747
  31.5916  2.0337  1.7870  3.4895 572.8889
  31.6517  2.0252  1.7796  3.4750 573.9000
  31.7117  2.0168  1.7722  3.4606 574.9080
  31.7718  2.0085  1.7649  3.4462 575.9129
  31.8318  2.0001  1.7575  3.4319 576.9146
  31.8919  1.9918  1.7503  3.4176 577.9133
  31.9520  1.9835  1.7430  3.4034 578.9088
  32.0120  1.9753  1.7358  3.3893 579.9013
  32.0721  1.9671  1.7285  3.3752 580.8907
  32.1321  1.9589  1.7214  3.3612 581.8770
